time,iso8601Time,brightness,humidity,rain,temperature,uptime,voltage
2023/6/28 14:13,2023-06-28T14:13:16.614+09:00,983,75,2.81,29.5,72114,0.244
2023/6/28 14:13,2023-06-28T14:13:16.614+09:00,983,75,2.81,29.5,72114,0.244
2023/6/28 14:23,2023-06-28T14:23:22.772+09:00,982,72,2.81,29.9,72720,0.244
2023/6/28 14:23,2023-06-28T14:23:22.772+09:00,982,72,2.81,29.9,72720,0.244
2023/6/28 14:33,2023-06-28T14:33:28.915+09:00,982,70,2.81,30.5,73325,0.262
2023/6/28 14:33,2023-06-28T14:33:28.915+09:00,982,70,2.81,30.5,73325,0.262
2023/6/28 14:43,2023-06-28T14:43:35.167+09:00,983,69,2.81,30.8,73930,0.25
2023/6/28 14:43,2023-06-28T14:43:35.167+09:00,983,69,2.81,30.8,73930,0.25
2023/6/28 14:53,2023-06-28T14:53:41.400+09:00,983,71,2.81,30,74536,0.244
2023/6/28 14:53,2023-06-28T14:53:41.400+09:00,983,71,2.81,30,74536,0.244
2023/6/28 15:03,2023-06-28T15:03:47.570+09:00,984,72,2.81,30.1,75141,0.25
2023/6/28 15:03,2023-06-28T15:03:47.570+09:00,984,72,2.81,30.1,75141,0.25
2023/6/28 15:13,2023-06-28T15:13:53.725+09:00,979,69,2.81,30.8,75747,0.238
2023/6/28 15:13,2023-06-28T15:13:53.725+09:00,979,69,2.81,30.8,75747,0.238
2023/6/28 15:23,2023-06-28T15:23:59.874+09:00,982,70,2.81,30,76352,0.25
2023/6/28 15:23,2023-06-28T15:23:59.874+09:00,982,70,2.81,30,76352,0.25
2023/6/28 15:34,2023-06-28T15:34:06.115+09:00,984,69,2.81,31.1,76958,0.25
2023/6/28 15:34,2023-06-28T15:34:06.115+09:00,984,69,2.81,31.1,76958,0.25
2023/6/28 15:44,2023-06-28T15:44:12.285+09:00,982,67,2.81,31.2,77563,0.238
2023/6/28 15:44,2023-06-28T15:44:12.285+09:00,982,67,2.81,31.2,77563,0.238
2023/6/28 15:54,2023-06-28T15:54:18.462+09:00,984,68,2.81,30.9,78169,0.25
2023/6/28 15:54,2023-06-28T15:54:18.462+09:00,984,68,2.81,30.9,78169,0.25
2023/6/28 16:04,2023-06-28T16:04:28.277+09:00,981,67,2.81,31.2,78778,0.25
2023/6/28 16:04,2023-06-28T16:04:28.277+09:00,981,67,2.81,31.2,78778,0.25
2023/6/28 16:14,2023-06-28T16:14:34.450+09:00,984,66,2.81,31.4,79383,0.25
2023/6/28 16:14,2023-06-28T16:14:34.450+09:00,984,66,2.81,31.4,79383,0.25
2023/6/28 16:24,2023-06-28T16:24:40.690+09:00,979,65,2.81,31.1,79989,0.238
2023/6/28 16:24,2023-06-28T16:24:40.690+09:00,979,65,2.81,31.1,79989,0.238
2023/6/28 16:34,2023-06-28T16:34:47.016+09:00,984,65,2.81,30.8,80594,0.25
2023/6/28 16:34,2023-06-28T16:34:47.016+09:00,984,65,2.81,30.8,80594,0.25
2023/6/28 16:44,2023-06-28T16:44:53.166+09:00,983,66,2.81,30.3,81200,0.238
2023/6/28 16:44,2023-06-28T16:44:53.166+09:00,983,66,2.81,30.3,81200,0.238
2023/6/28 16:54,2023-06-28T16:54:59.409+09:00,984,67,2.81,30,81805,0.238
2023/6/28 16:54,2023-06-28T16:54:59.409+09:00,984,67,2.81,30,81805,0.238
2023/6/28 17:05,2023-06-28T17:05:09.245+09:00,982,68,2.81,29.6,82414,0.238
2023/6/28 17:05,2023-06-28T17:05:09.245+09:00,982,68,2.81,29.6,82414,0.238
2023/6/28 17:15,2023-06-28T17:15:15.483+09:00,984,69,2.81,29.3,83020,0.238
2023/6/28 17:15,2023-06-28T17:15:15.483+09:00,984,69,2.81,29.3,83020,0.238
2023/6/28 17:25,2023-06-28T17:25:21.654+09:00,982,71,2.81,29,83625,0.238
2023/6/28 17:25,2023-06-28T17:25:21.654+09:00,982,71,2.81,29,83625,0.238
2023/6/28 17:35,2023-06-28T17:35:27.816+09:00,979,71,2.81,28.6,84231,0.262
2023/6/28 17:35,2023-06-28T17:35:27.816+09:00,979,71,2.81,28.6,84231,0.262
2023/6/28 17:45,2023-06-28T17:45:37.669+09:00,984,74,2.81,27.8,84840,0.238
2023/6/28 17:45,2023-06-28T17:45:37.669+09:00,984,74,2.81,27.8,84840,0.238
2023/6/28 17:55,2023-06-28T17:55:47.499+09:00,984,75,2.81,27.2,85449,0.238
2023/6/28 17:55,2023-06-28T17:55:47.499+09:00,984,75,2.81,27.2,85449,0.238
2023/6/28 18:05,2023-06-28T18:05:53.650+09:00,984,78,2.81,26.6,86054,0.262
2023/6/28 18:05,2023-06-28T18:05:53.650+09:00,984,78,2.81,26.6,86054,0.262
2023/6/28 18:15,2023-06-28T18:15:59.809+09:00,982,79,2.81,26.1,86660,0.238
2023/6/28 18:15,2023-06-28T18:15:59.809+09:00,982,79,2.81,26.1,86660,0.238
2023/6/28 18:16,2023-06-28T18:16:22.794+09:00,982,81,2.81,25.7,16,0.256
2023/6/28 18:16,2023-06-28T18:16:22.794+09:00,982,81,2.81,25.7,16,0.256
2023/6/28 18:26,2023-06-28T18:26:29.153+09:00,980,81,2.81,25.7,622,0.256
2023/6/28 18:26,2023-06-28T18:26:29.153+09:00,980,81,2.81,25.7,622,0.256
2023/6/28 18:36,2023-06-28T18:36:35.397+09:00,982,83,2.81,25.1,1227,0.262
2023/6/28 18:36,2023-06-28T18:36:35.397+09:00,982,83,2.81,25.1,1227,0.262
2023/6/28 18:46,2023-06-28T18:46:41.558+09:00,984,85,2.81,24.7,1833,0.238
2023/6/28 18:46,2023-06-28T18:46:41.558+09:00,984,85,2.81,24.7,1833,0.238
2023/6/28 18:56,2023-06-28T18:56:51.409+09:00,980,87,2.81,24.3,2442,0.25
2023/6/28 18:56,2023-06-28T18:56:51.409+09:00,980,87,2.81,24.3,2442,0.25
2023/6/28 19:07,2023-06-28T19:07:01.236+09:00,982,90,2.81,23.8,3051,0.269
2023/6/28 19:07,2023-06-28T19:07:01.236+09:00,982,90,2.81,23.8,3051,0.269
2023/6/28 19:17,2023-06-28T19:17:07.508+09:00,981,91,2.81,23.4,3657,0.262
2023/6/28 19:17,2023-06-28T19:17:07.508+09:00,981,91,2.81,23.4,3657,0.262
2023/6/28 19:27,2023-06-28T19:27:13.645+09:00,978,93,2.81,23.1,4262,0.269
2023/6/28 19:27,2023-06-28T19:27:13.645+09:00,978,93,2.81,23.1,4262,0.269
2023/6/28 19:37,2023-06-28T19:37:23.488+09:00,977,94,2.81,22.8,4871,0.269
2023/6/28 19:37,2023-06-28T19:37:23.488+09:00,977,94,2.81,22.8,4871,0.269
2023/6/28 19:47,2023-06-28T19:47:29.954+09:00,979,95,2.81,22.6,5477,0.281
2023/6/28 19:47,2023-06-28T19:47:29.954+09:00,979,95,2.81,22.6,5477,0.281
2023/6/28 19:57,2023-06-28T19:57:36.127+09:00,980,96,2.81,22.4,6083,0.281
2023/6/28 19:57,2023-06-28T19:57:36.127+09:00,980,96,2.81,22.4,6083,0.281
2023/6/28 20:07,2023-06-28T20:07:45.952+09:00,977,98,2.81,22.1,6692,0.262
2023/6/28 20:07,2023-06-28T20:07:45.952+09:00,977,98,2.81,22.1,6692,0.262
2023/6/28 20:17,2023-06-28T20:17:52.123+09:00,980,99,2.81,21.9,7297,0.262
2023/6/28 20:17,2023-06-28T20:17:52.123+09:00,980,99,2.81,21.9,7297,0.262
2023/6/28 20:27,2023-06-28T20:27:58.288+09:00,979,99,2.81,21.7,7903,0.269
2023/6/28 20:27,2023-06-28T20:27:58.288+09:00,979,99,2.81,21.7,7903,0.269
2023/6/28 20:38,2023-06-28T20:38:04.526+09:00,980,99,2.81,21.5,8508,0.269
2023/6/28 20:38,2023-06-28T20:38:04.526+09:00,980,99,2.81,21.5,8508,0.269
2023/6/28 20:48,2023-06-28T20:48:10.680+09:00,980,99,2.81,21.5,9114,0.281
2023/6/28 20:48,2023-06-28T20:48:10.680+09:00,980,99,2.81,21.5,9114,0.281
2023/6/28 20:58,2023-06-28T20:58:20.529+09:00,976,99,2.81,21.3,9723,0.262
2023/6/28 20:58,2023-06-28T20:58:20.529+09:00,976,99,2.81,21.3,9723,0.262
2023/6/28 21:08,2023-06-28T21:08:30.288+09:00,980,99,2.81,21.3,10332,0.275
2023/6/28 21:08,2023-06-28T21:08:30.288+09:00,980,99,2.81,21.3,10332,0.275
2023/6/28 21:18,2023-06-28T21:18:36.448+09:00,980,99,2.81,21.4,10937,0.281
2023/6/28 21:18,2023-06-28T21:18:36.448+09:00,980,99,2.81,21.4,10937,0.281
2023/6/28 21:28,2023-06-28T21:28:42.675+09:00,980,99,2.81,21.3,11543,0.262
2023/6/28 21:28,2023-06-28T21:28:42.675+09:00,980,99,2.81,21.3,11543,0.262
2023/6/28 21:38,2023-06-28T21:38:48.636+09:00,978,99,2.81,21.1,12149,0.256
2023/6/28 21:38,2023-06-28T21:38:48.636+09:00,978,99,2.81,21.1,12149,0.256
2023/6/28 21:48,2023-06-28T21:48:54.870+09:00,980,99,2.81,21,12754,0.281
2023/6/28 21:48,2023-06-28T21:48:54.870+09:00,980,99,2.81,21,12754,0.281
2023/6/28 21:59,2023-06-28T21:59:01.045+09:00,977,99,2.81,20.9,13359,0.262
2023/6/28 21:59,2023-06-28T21:59:01.045+09:00,977,99,2.81,20.9,13359,0.262
2023/6/28 22:09,2023-06-28T22:09:07.260+09:00,977,99,2.81,20.9,13965,0.269
2023/6/28 22:09,2023-06-28T22:09:07.260+09:00,977,99,2.81,20.9,13965,0.269
2023/6/28 22:19,2023-06-28T22:19:13.505+09:00,977,99,2.81,20.8,14570,0.281
2023/6/28 22:19,2023-06-28T22:19:13.505+09:00,977,99,2.81,20.8,14570,0.281
2023/6/28 22:29,2023-06-28T22:29:19.912+09:00,980,99,2.81,20.8,15176,0.275
2023/6/28 22:29,2023-06-28T22:29:19.912+09:00,980,99,2.81,20.8,15176,0.275
2023/6/28 22:39,2023-06-28T22:39:26.076+09:00,979,99,2.81,20.7,15782,0.262
2023/6/28 22:39,2023-06-28T22:39:26.076+09:00,979,99,2.81,20.7,15782,0.262
2023/6/28 22:49,2023-06-28T22:49:32.222+09:00,980,99,2.81,20.7,16387,0.262
2023/6/28 22:49,2023-06-28T22:49:32.222+09:00,980,99,2.81,20.7,16387,0.262
2023/6/28 22:59,2023-06-28T22:59:38.293+09:00,978,99,2.81,20.7,16993,0.262
2023/6/28 22:59,2023-06-28T22:59:38.293+09:00,978,99,2.81,20.7,16993,0.262
2023/6/28 23:09,2023-06-28T23:09:44.465+09:00,980,99,2.81,20.7,17598,0.281
2023/6/28 23:09,2023-06-28T23:09:44.465+09:00,980,99,2.81,20.7,17598,0.281
2023/6/28 23:19,2023-06-28T23:19:50.710+09:00,978,99,2.81,20.7,18204,0.262
2023/6/28 23:19,2023-06-28T23:19:50.710+09:00,978,99,2.81,20.7,18204,0.262
2023/6/28 23:29,2023-06-28T23:29:56.869+09:00,975,99,2.81,20.7,18809,0.281
2023/6/28 23:29,2023-06-28T23:29:56.869+09:00,975,99,2.81,20.7,18809,0.281
2023/6/28 23:40,2023-06-28T23:40:03.020+09:00,977,99,2.81,20.7,19415,0.275
2023/6/28 23:40,2023-06-28T23:40:03.020+09:00,977,99,2.81,20.7,19415,0.275
2023/6/28 23:50,2023-06-28T23:50:09.180+09:00,978,99,2.81,20.7,20020,0.262
2023/6/28 23:50,2023-06-28T23:50:09.180+09:00,978,99,2.81,20.7,20020,0.262
2023/6/29 0:00,2023-06-29T00:00:15.353+09:00,980,99,2.81,20.6,20626,0.269
2023/6/29 0:00,2023-06-29T00:00:15.353+09:00,980,99,2.81,20.6,20626,0.269
2023/6/29 0:10,2023-06-29T00:10:21.502+09:00,979,99,2.81,20.5,21231,0.262
2023/6/29 0:10,2023-06-29T00:10:21.502+09:00,979,99,2.81,20.5,21231,0.262
2023/6/29 0:20,2023-06-29T00:20:27.714+09:00,979,99,2.81,20.4,21837,0.262
2023/6/29 0:20,2023-06-29T00:20:27.714+09:00,979,99,2.81,20.4,21837,0.262
2023/6/29 0:30,2023-06-29T00:30:33.741+09:00,980,99,2.81,20.3,22442,0.262
2023/6/29 0:30,2023-06-29T00:30:33.741+09:00,980,99,2.81,20.3,22442,0.262
2023/6/29 0:40,2023-06-29T00:40:43.502+09:00,977,99,2.81,20.2,23051,0.25
2023/6/29 0:40,2023-06-29T00:40:43.502+09:00,977,99,2.81,20.2,23051,0.25
2023/6/29 0:50,2023-06-29T00:50:49.662+09:00,978,99,2.81,20.2,23657,0.262
2023/6/29 0:50,2023-06-29T00:50:49.662+09:00,978,99,2.81,20.2,23657,0.262
2023/6/29 1:00,2023-06-29T01:00:55.731+09:00,977,99,2.81,20.1,24262,0.269
2023/6/29 1:00,2023-06-29T01:00:55.731+09:00,977,99,2.81,20.1,24262,0.269
2023/6/29 1:11,2023-06-29T01:11:01.906+09:00,979,99,2.81,20.1,24868,0.281
2023/6/29 1:11,2023-06-29T01:11:01.906+09:00,979,99,2.81,20.1,24868,0.281
2023/6/29 1:21,2023-06-29T01:21:07.986+09:00,979,99,2.81,20.1,25473,0.269
2023/6/29 1:21,2023-06-29T01:21:07.986+09:00,979,99,2.81,20.1,25473,0.269
2023/6/29 1:31,2023-06-29T01:31:14.137+09:00,980,99,2.81,20.1,26079,0.293
2023/6/29 1:31,2023-06-29T01:31:14.137+09:00,980,99,2.81,20.1,26079,0.293
2023/6/29 1:41,2023-06-29T01:41:20.307+09:00,977,99,2.81,20.1,26684,0.281
2023/6/29 1:41,2023-06-29T01:41:20.307+09:00,977,99,2.81,20.1,26684,0.281
2023/6/29 1:51,2023-06-29T01:51:30.069+09:00,977,99,2.81,20,27293,0.275
2023/6/29 1:51,2023-06-29T01:51:30.069+09:00,977,99,2.81,20,27293,0.275
2023/6/29 2:01,2023-06-29T02:01:36.219+09:00,980,99,2.81,20,27899,0.293
2023/6/29 2:01,2023-06-29T02:01:36.219+09:00,980,99,2.81,20,27899,0.293
2023/6/29 2:11,2023-06-29T02:11:45.983+09:00,977,99,2.81,20,28508,0.269
2023/6/29 2:11,2023-06-29T02:11:45.983+09:00,977,99,2.81,20,28508,0.269
2023/6/29 2:21,2023-06-29T02:21:52.162+09:00,978,99,2.81,20,29113,0.281
2023/6/29 2:21,2023-06-29T02:21:52.162+09:00,978,99,2.81,20,29113,0.281
2023/6/29 2:32,2023-06-29T02:32:01.892+09:00,979,99,2.81,20.1,29722,0.269
2023/6/29 2:32,2023-06-29T02:32:01.892+09:00,979,99,2.81,20.1,29722,0.269
2023/6/29 2:42,2023-06-29T02:42:08.053+09:00,980,99,2.81,20.1,30328,0.262
2023/6/29 2:42,2023-06-29T02:42:08.053+09:00,980,99,2.81,20.1,30328,0.262
2023/6/29 2:52,2023-06-29T02:52:14.227+09:00,979,99,2.81,20,30933,0.262
2023/6/29 2:52,2023-06-29T02:52:14.227+09:00,979,99,2.81,20,30933,0.262
2023/6/29 3:02,2023-06-29T03:02:20.389+09:00,980,99,2.81,20.1,31539,0.262
2023/6/29 3:02,2023-06-29T03:02:20.389+09:00,980,99,2.81,20.1,31539,0.262
2023/6/29 3:12,2023-06-29T03:12:26.546+09:00,981,99,2.81,20.2,32144,0.262
2023/6/29 3:12,2023-06-29T03:12:26.546+09:00,981,99,2.81,20.2,32144,0.262
2023/6/29 3:22,2023-06-29T03:22:36.309+09:00,980,99,2.81,20.3,32754,0.269
2023/6/29 3:22,2023-06-29T03:22:36.309+09:00,980,99,2.81,20.3,32754,0.269
2023/6/29 3:32,2023-06-29T03:32:42.466+09:00,980,99,2.81,20.3,33359,0.269
2023/6/29 3:32,2023-06-29T03:32:42.466+09:00,980,99,2.81,20.3,33359,0.269
2023/6/29 3:42,2023-06-29T03:42:48.632+09:00,977,99,2.81,20.3,33965,0.262
2023/6/29 3:42,2023-06-29T03:42:48.632+09:00,977,99,2.81,20.3,33965,0.262
2023/6/29 3:52,2023-06-29T03:52:58.634+09:00,980,99,2.81,20.3,34574,0.269
2023/6/29 3:52,2023-06-29T03:52:58.634+09:00,980,99,2.81,20.3,34574,0.269
2023/6/29 4:03,2023-06-29T04:03:06.782+09:00,980,99,2.81,20.4,35181,0.269
2023/6/29 4:03,2023-06-29T04:03:06.782+09:00,980,99,2.81,20.4,35181,0.269
2023/6/29 4:13,2023-06-29T04:13:13.032+09:00,984,99,2.81,20.5,35787,0.262
2023/6/29 4:13,2023-06-29T04:13:13.032+09:00,984,99,2.81,20.5,35787,0.262
2023/6/29 4:23,2023-06-29T04:23:19.176+09:00,977,99,2.81,20.5,36392,0.262
2023/6/29 4:23,2023-06-29T04:23:19.176+09:00,977,99,2.81,20.5,36392,0.262
2023/6/29 4:33,2023-06-29T04:33:28.935+09:00,979,99,2.81,20.5,37002,0.262
2023/6/29 4:33,2023-06-29T04:33:28.935+09:00,979,99,2.81,20.5,37002,0.262
2023/6/29 4:43,2023-06-29T04:43:35.093+09:00,981,99,2.81,20.6,37607,0.238
2023/6/29 4:43,2023-06-29T04:43:35.093+09:00,981,99,2.81,20.6,37607,0.238
2023/6/29 4:53,2023-06-29T04:53:41.258+09:00,979,99,2.81,20.6,38213,0.238
2023/6/29 4:53,2023-06-29T04:53:41.258+09:00,979,99,2.81,20.6,38213,0.238
2023/6/29 5:03,2023-06-29T05:03:47.349+09:00,980,99,2.81,20.6,38818,0.269
2023/6/29 5:03,2023-06-29T05:03:47.349+09:00,980,99,2.81,20.6,38818,0.269
2023/6/29 5:13,2023-06-29T05:13:53.589+09:00,984,99,2.81,20.7,39423,0.269
2023/6/29 5:13,2023-06-29T05:13:53.589+09:00,984,99,2.81,20.7,39423,0.269
2023/6/29 5:23,2023-06-29T05:23:59.740+09:00,977,99,2.81,20.8,40029,0.244
2023/6/29 5:23,2023-06-29T05:23:59.740+09:00,977,99,2.81,20.8,40029,0.244
2023/6/29 5:34,2023-06-29T05:34:05.821+09:00,979,99,2.81,20.9,40635,0.269
2023/6/29 5:34,2023-06-29T05:34:05.821+09:00,979,99,2.81,20.9,40635,0.269
2023/6/29 5:44,2023-06-29T05:44:11.981+09:00,982,99,2.81,21,41240,0.256
2023/6/29 5:44,2023-06-29T05:44:11.981+09:00,982,99,2.81,21,41240,0.256
2023/6/29 5:54,2023-06-29T05:54:18.141+09:00,979,99,2.81,21.1,41845,0.244
2023/6/29 5:54,2023-06-29T05:54:18.141+09:00,979,99,2.81,21.1,41845,0.244
2023/6/29 6:04,2023-06-29T06:04:24.302+09:00,979,99,2.81,21.3,42451,0.25
2023/6/29 6:04,2023-06-29T06:04:24.302+09:00,979,99,2.81,21.3,42451,0.25
2023/6/29 6:14,2023-06-29T06:14:30.464+09:00,982,99,2.81,21.5,43056,0.269
2023/6/29 6:14,2023-06-29T06:14:30.464+09:00,982,99,2.81,21.5,43056,0.269
2023/6/29 6:24,2023-06-29T06:24:36.651+09:00,981,99,2.81,21.9,43662,0.269
2023/6/29 6:24,2023-06-29T06:24:36.651+09:00,981,99,2.81,21.9,43662,0.269
2023/6/29 6:34,2023-06-29T06:34:46.389+09:00,983,99,2.81,22.2,44271,0.238
2023/6/29 6:34,2023-06-29T06:34:46.389+09:00,983,99,2.81,22.2,44271,0.238
2023/6/29 6:44,2023-06-29T06:44:52.537+09:00,984,99,2.81,22.6,44877,0.256
2023/6/29 6:44,2023-06-29T06:44:52.537+09:00,984,99,2.81,22.6,44877,0.256
2023/6/29 6:54,2023-06-29T06:54:58.696+09:00,979,99,2.81,22.8,45482,0.269
2023/6/29 6:54,2023-06-29T06:54:58.696+09:00,979,99,2.81,22.8,45482,0.269
2023/6/29 7:05,2023-06-29T07:05:08.455+09:00,979,99,2.81,23.1,46091,0.25
2023/6/29 7:05,2023-06-29T07:05:08.455+09:00,979,99,2.81,23.1,46091,0.25
2023/6/29 7:15,2023-06-29T07:15:14.621+09:00,983,99,2.81,23.4,46697,0.25
2023/6/29 7:15,2023-06-29T07:15:14.621+09:00,983,99,2.81,23.4,46697,0.25
2023/6/29 7:25,2023-06-29T07:25:20.788+09:00,979,99,2.81,23.7,47302,0.256
2023/6/29 7:25,2023-06-29T07:25:20.788+09:00,979,99,2.81,23.7,47302,0.256
2023/6/29 7:35,2023-06-29T07:35:26.948+09:00,982,99,2.81,24.2,47908,0.269
2023/6/29 7:35,2023-06-29T07:35:26.948+09:00,982,99,2.81,24.2,47908,0.269
2023/6/29 7:45,2023-06-29T07:45:33.097+09:00,980,99,2.81,24.6,48513,0.269
2023/6/29 7:45,2023-06-29T07:45:33.097+09:00,980,99,2.81,24.6,48513,0.269
2023/6/29 7:55,2023-06-29T07:55:39.262+09:00,981,96,2.81,25.2,49118,0.238
2023/6/29 7:55,2023-06-29T07:55:39.262+09:00,981,96,2.81,25.2,49118,0.238
2023/6/29 8:05,2023-06-29T08:05:49.111+09:00,984,94,2.81,25.8,49728,0.25
2023/6/29 8:05,2023-06-29T08:05:49.111+09:00,984,94,2.81,25.8,49728,0.25
2023/6/29 8:15,2023-06-29T08:15:55.261+09:00,979,92,2.81,26.4,50333,0.25
2023/6/29 8:15,2023-06-29T08:15:55.261+09:00,979,92,2.81,26.4,50333,0.25
2023/6/29 8:26,2023-06-29T08:26:01.415+09:00,981,90,2.81,26.9,50939,0.238
2023/6/29 8:26,2023-06-29T08:26:01.415+09:00,981,90,2.81,26.9,50939,0.238
2023/6/29 8:36,2023-06-29T08:36:07.663+09:00,979,87,2.81,27.4,51544,0.256
2023/6/29 8:36,2023-06-29T08:36:07.663+09:00,979,87,2.81,27.4,51544,0.256
2023/6/29 8:46,2023-06-29T08:46:17.421+09:00,979,84,2.81,28.3,52153,0.25
2023/6/29 8:46,2023-06-29T08:46:17.421+09:00,979,84,2.81,28.3,52153,0.25
2023/6/29 8:56,2023-06-29T08:56:27.262+09:00,982,81,2.81,30.1,52762,0.25
2023/6/29 8:56,2023-06-29T08:56:27.262+09:00,982,81,2.81,30.1,52762,0.25
2023/6/29 9:06,2023-06-29T09:06:33.501+09:00,981,74,2.81,31.1,53368,0.238
2023/6/29 9:06,2023-06-29T09:06:33.501+09:00,981,74,2.81,31.1,53368,0.238
2023/6/29 9:16,2023-06-29T09:16:39.745+09:00,982,71,2.81,31.1,53973,0.256
2023/6/29 9:16,2023-06-29T09:16:39.745+09:00,982,71,2.81,31.1,53973,0.256
2023/6/29 9:26,2023-06-29T09:26:45.903+09:00,982,71,2.81,31.3,54579,0.262
2023/6/29 9:26,2023-06-29T09:26:45.903+09:00,982,71,2.81,31.3,54579,0.262
2023/6/29 9:36,2023-06-29T09:36:52.149+09:00,983,67,2.81,31.9,55184,0.256
2023/6/29 9:36,2023-06-29T09:36:52.149+09:00,983,67,2.81,31.9,55184,0.256
2023/6/29 9:46,2023-06-29T09:46:58.453+09:00,981,66,2.81,31.8,55790,0.238
2023/6/29 9:46,2023-06-29T09:46:58.453+09:00,981,66,2.81,31.8,55790,0.238
2023/6/29 9:57,2023-06-29T09:57:04.712+09:00,982,66,2.81,32.3,56395,0.244
2023/6/29 9:57,2023-06-29T09:57:04.712+09:00,982,66,2.81,32.3,56395,0.244
2023/6/29 10:07,2023-06-29T10:07:14.542+09:00,980,63,2.81,32.6,57004,0.25
2023/6/29 10:07,2023-06-29T10:07:14.542+09:00,980,63,2.81,32.6,57004,0.25
2023/6/29 10:17,2023-06-29T10:17:20.865+09:00,984,60,2.81,32.7,57610,0.238
2023/6/29 10:17,2023-06-29T10:17:20.865+09:00,984,60,2.81,32.7,57610,0.238
2023/6/29 10:27,2023-06-29T10:27:30.778+09:00,984,60,2.81,32.4,58219,0.244
2023/6/29 10:27,2023-06-29T10:27:30.778+09:00,984,60,2.81,32.4,58219,0.244
2023/6/29 10:37,2023-06-29T10:37:40.634+09:00,982,62,2.81,32.4,58828,0.25
2023/6/29 10:37,2023-06-29T10:37:40.634+09:00,982,62,2.81,32.4,58828,0.25
2023/6/29 10:47,2023-06-29T10:47:46.876+09:00,985,58,2.81,34,59434,0.238
2023/6/29 10:47,2023-06-29T10:47:46.876+09:00,985,58,2.81,34,59434,0.238
2023/6/29 10:57,2023-06-29T10:57:56.711+09:00,983,53,2.81,35.8,60043,0.238
2023/6/29 10:57,2023-06-29T10:57:56.711+09:00,983,53,2.81,35.8,60043,0.238
2023/6/29 11:08,2023-06-29T11:08:02.940+09:00,981,50,2.81,36.6,60648,0.238
2023/6/29 11:08,2023-06-29T11:08:02.940+09:00,981,50,2.81,36.6,60648,0.238
2023/6/29 11:18,2023-06-29T11:18:12.547+09:00,981,46,2.81,37.2,61254,0.244
2023/6/29 11:18,2023-06-29T11:18:12.547+09:00,981,46,2.81,37.2,61254,0.244
2023/6/29 11:28,2023-06-29T11:28:18.778+09:00,983,46,2.81,37.9,61863,0.238
2023/6/29 11:28,2023-06-29T11:28:18.778+09:00,983,46,2.81,37.9,61863,0.238
2023/6/29 11:38,2023-06-29T11:38:25.023+09:00,985,46,2.81,37.9,62468,0.25
2023/6/29 11:38,2023-06-29T11:38:25.023+09:00,985,46,2.81,37.9,62468,0.25
2023/6/29 11:48,2023-06-29T11:48:31.340+09:00,982,42,2.81,38.3,63074,0.232
2023/6/29 11:48,2023-06-29T11:48:31.340+09:00,982,42,2.81,38.3,63074,0.232
2023/6/29 11:58,2023-06-29T11:58:37.665+09:00,985,41,2.81,39.3,63679,0.232
2023/6/29 11:58,2023-06-29T11:58:37.665+09:00,985,41,2.81,39.3,63679,0.232
2023/6/29 12:08,2023-06-29T12:08:43.993+09:00,982,42,2.81,38.3,64285,0.25
2023/6/29 12:08,2023-06-29T12:08:43.993+09:00,982,42,2.81,38.3,64285,0.25
2023/6/29 12:18,2023-06-29T12:18:50.307+09:00,982,44,2.81,36.3,64890,0.238
2023/6/29 12:18,2023-06-29T12:18:50.307+09:00,982,44,2.81,36.3,64890,0.238
2023/6/29 12:28,2023-06-29T12:28:56.550+09:00,980,50,2.81,34.2,65496,0.25
2023/6/29 12:28,2023-06-29T12:28:56.550+09:00,980,50,2.81,34.2,65496,0.25
2023/6/29 12:39,2023-06-29T12:39:02.711+09:00,980,58,2.81,30.6,66101,0.262
2023/6/29 12:39,2023-06-29T12:39:02.711+09:00,980,58,2.81,30.6,66101,0.262
2023/6/29 12:49,2023-06-29T12:49:08.859+09:00,982,72,2.81,27.7,66707,0.244
2023/6/29 12:49,2023-06-29T12:49:08.859+09:00,982,72,2.81,27.7,66707,0.244
2023/6/29 12:59,2023-06-29T12:59:15.020+09:00,981,84,2.81,26,67312,0.269
2023/6/29 12:59,2023-06-29T12:59:15.020+09:00,981,84,2.81,26,67312,0.269
2023/6/29 13:09,2023-06-29T13:09:21.175+09:00,982,91,2.81,25.6,67918,0.256
2023/6/29 13:09,2023-06-29T13:09:21.175+09:00,982,91,2.81,25.6,67918,0.256
2023/6/29 13:19,2023-06-29T13:19:27.354+09:00,982,93,2.81,26,68523,0.238
2023/6/29 13:19,2023-06-29T13:19:27.354+09:00,982,93,2.81,26,68523,0.238
2023/6/29 13:29,2023-06-29T13:29:33.748+09:00,982,94,2.81,27.1,69129,0.238
2023/6/29 13:29,2023-06-29T13:29:33.748+09:00,982,94,2.81,27.1,69129,0.238
2023/6/29 13:39,2023-06-29T13:39:39.906+09:00,984,89,2.81,28.4,69734,0.269
2023/6/29 13:39,2023-06-29T13:39:39.906+09:00,984,89,2.81,28.4,69734,0.269
2023/6/29 13:49,2023-06-29T13:49:46.067+09:00,983,88,2.81,28.9,70340,0.25
2023/6/29 13:49,2023-06-29T13:49:46.067+09:00,983,88,2.81,28.9,70340,0.25
2023/6/29 13:59,2023-06-29T13:59:52.222+09:00,979,85,2.81,28.6,70945,0.25
2023/6/29 13:59,2023-06-29T13:59:52.222+09:00,979,85,2.81,28.6,70945,0.25
